ID,型号,价格,能源类型,车辆级别,驱动方式,马力(Ps),电池容量(kWh),百公里能耗,续航里程
6336,启辰大V DD-i 2023款 60KM iC版,11.89万,插电式混合动力,紧凑型SUV,前驱,204Ps,10.3,N/A,N/A
6336,启辰大V DD-i 2023款 60KM iD版,12.59万,插电式混合动力,紧凑型SUV,前驱,204Ps,10.3,N/A,N/A
6336,启辰大V DD-i 2023款 110KM iE版,13.79万,插电式混合动力,紧凑型SUV,前驱,204Ps,18.4,N/A,N/A
6336,启辰大V DD-i 2023款 110KM iT版,14.99万,插电式混合动力,紧凑型SUV,前驱,204Ps,18.4,N/A,N/A
6356,极狐 考拉 2023款 家庭版,13.18万,纯电动,紧凑型MPV,前驱,163Ps,58.8,N/A,500km
6356,极狐 考拉 2023款 家庭版Pro,14.18万,纯电动,紧凑型MPV,前驱,163Ps,58.8,N/A,500km
6356,极狐 考拉 2023款 亲子版,15.38万,纯电动,紧凑型MPV,前驱,163Ps,58.8,N/A,500km
6356,极狐 考拉 2023款 亲子版Pro,16.98万,纯电动,紧凑型MPV,前驱,163Ps,58.8,N/A,500km
6359,红旗HS3 2024款 1.5T 勇为版,14.58万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
6359,红旗HS3 2024款 1.5T 志为版,14.98万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
6359,红旗HS3 2024款 1.5T 善为版,15.98万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
6359,红旗HS3 2024款 2.0T 可为版,17.28万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
6360,腾势N7 2025款 702 两驱智驾双激光尊荣版,25.98万,纯电动,中型SUV,后置后驱,313Ps,91.3,N/A,702km
6360,腾势N7 2025款 702 两驱智驾双激光猎影版,25.98万,纯电动,中型SUV,后置后驱,313Ps,91.3,N/A,702km
6360,腾势N7 2025款 630 四驱智驾双激光旗舰版,28.98万,纯电动,中型SUV,双电机四驱,530Ps,91.3,N/A,630km
6360,腾势N7 2024款 550 两驱智驾Pro版,23.98万,纯电动,中型SUV,后置后驱,231Ps,71.8,N/A,550km
6360,腾势N7 2024款 702 两驱智驾Pro版,25.98万,纯电动,中型SUV,后置后驱,313Ps,91.3,N/A,702km
6360,腾势N7 2024款 702 两驱智驾Pro猎影版,25.98万,纯电动,中型SUV,后置后驱,313Ps,91.3,N/A,702km
6360,腾势N7 2024款 630 四驱智驾Max版,28.98万,纯电动,中型SUV,双电机四驱,530Ps,91.3,N/A,630km
6360,腾势N7 2024款 630 四驱智驾Ultra版,32.98万,纯电动,中型SUV,双电机四驱,530Ps,91.3,N/A,630km
6362,别克E4 2023款 智享版,15.99万,纯电动,中大型SUV,前驱,245Ps,65,N/A,530km
6362,别克E4 2023款 臻享版,18.29万,纯电动,中大型SUV,前驱,245Ps,65,N/A,530km
6362,别克E4 2023款 GS版,19.29万,纯电动,中大型SUV,前驱,245Ps,65,N/A,530km
6362,别克E4 2023款 GS长续航四驱版,22.99万,纯电动,中大型SUV,双电机四驱,287Ps,79.7,N/A,620km
6363,极狐 阿尔法T5 2025款 520 AIR,11.98万,纯电动,中型SUV,前驱,252Ps,65,N/A,520km
6363,极狐 阿尔法T5 2025款 520 PRO,13.18万,纯电动,中型SUV,前驱,252Ps,65,N/A,520km
6363,极狐 阿尔法T5 2025款 520 MAX,14.38万,纯电动,中型SUV,前驱,252Ps,65,N/A,520km
6363,极狐 阿尔法T5 2025款 630 神行版,16.18万,纯电动,中型SUV,前驱,272Ps,74.4,N/A,630km
6363,极狐 阿尔法T5 2025款 660 MAX,16.78万,纯电动,中型SUV,前驱,272Ps,79.2,N/A,660km
6363,极狐 阿尔法T5 2024款 520 AIR,15.58万,纯电动,中型SUV,前驱,252Ps,65,N/A,520km
6363,极狐 阿尔法T5 2024款 520 PRO,16.38万,纯电动,中型SUV,前驱,252Ps,65,N/A,520km
6363,极狐 阿尔法T5 2024款 520 MAX,17.58万,纯电动,中型SUV,前驱,252Ps,65,N/A,520km
6363,极狐 阿尔法T5 2024款 660 MAX,19.98万,纯电动,中型SUV,前驱,272Ps,79.2,N/A,660km
6365,雅阁 PHEV 2024款 e:PHEV 豪华版,22.68万,插电式混合动力,中型车,前驱,184Ps,17.7,N/A,N/A
6365,雅阁 PHEV 2023款 e:PHEV 智享版,22.58万,插电式混合动力,中型车,前驱,184Ps,17.7,N/A,N/A
6365,雅阁 PHEV 2023款 e:PHEV 尊贵版,23.88万,插电式混合动力,中型车,前驱,184Ps,17.7,N/A,N/A
6365,雅阁 PHEV 2023款 e:PHEV 旗舰版,25.88万,插电式混合动力,中型车,前驱,184Ps,17.7,N/A,N/A
8788,皓瀚 2025款 1.5T 劲尚版,8.99万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
8788,皓瀚 2025款 1.5T 豪华版,11.39万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
8788,皓瀚 2025款 1.5T DH-i 时尚版,12.19万,油电混合,紧凑型SUV,前驱,143Ps,N/A,N/A,N/A
8788,皓瀚 2025款 1.5T DH-i 豪华版,12.59万,油电混合,紧凑型SUV,前驱,143Ps,N/A,N/A,N/A
8788,皓瀚 2024款 荣耀版 1.5T 时尚型,10.99万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
8788,皓瀚 2024款 荣耀版 1.5T 豪华型,11.39万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
8788,皓瀚 2024款 荣耀版 1.5T 尊贵型,12.49万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
8788,皓瀚 2024款 荣耀版 1.5T DH-i 豪华型,12.59万,油电混合,紧凑型SUV,前驱,143Ps,N/A,N/A,N/A
8788,皓瀚 2024款 荣耀版 1.5T DH-i 尊贵型,13.69万,油电混合,紧凑型SUV,前驱,143Ps,N/A,N/A,N/A
8795,哈弗枭龙MAX 2023款 1.5L Hi4 105 四驱精英版,15.98万,插电式混合动力,中型SUV,N/A,299Ps,19.27,N/A,N/A
8795,哈弗枭龙MAX 2023款 1.5L Hi4 105 四驱领航版,16.98万,插电式混合动力,中型SUV,N/A,299Ps,19.27,N/A,N/A
8795,哈弗枭龙MAX 2023款 1.5L Hi4 105 四驱智能旗舰版,17.98万,插电式混合动力,中型SUV,N/A,299Ps,19.27,N/A,N/A
8796,领克08 EM-P 2025款 120长续航Plus,18.58万,插电式混合动力,中型SUV,前驱,218Ps,21.2,N/A,120km
8796,领克08 EM-P 2025款 120长续航Pro,19.58万,插电式混合动力,中型SUV,前驱,218Ps,21.2,N/A,120km
8796,领克08 EM-P 2025款 120长续航Halo,20.58万,插电式混合动力,中型SUV,前驱,218Ps,21.2,N/A,120km
8796,领克08 EM-P 2025款 245超长续航Pro,21.58万,插电式混合动力,中型SUV,前驱,218Ps,39.8,N/A,245km
8796,领克08 EM-P 2025款 245超长续航Halo,22.58万,插电式混合动力,中型SUV,前驱,218Ps,39.8,N/A,245km
8796,领克08 EM-P 2025款 220四驱性能Halo,24.88万,插电式混合动力,中型SUV,N/A,430Ps,39.6,N/A,220km
8802,高合HiPhi Y 2023款 560km 先锋版,33.9万,纯电动,中大型SUV,后置后驱,336Ps,76.6,N/A,560km
8802,高合HiPhi Y 2023款 560km 精英版,36.9万,纯电动,中大型SUV,后置后驱,336Ps,76.6,N/A,560km
8802,高合HiPhi Y 2023款 810km 长续航版,40.9万,纯电动,中大型SUV,后置后驱,336Ps,115,N/A,810km
8802,高合HiPhi Y 2023款 765km 旗舰版,45.9万,纯电动,中大型SUV,双电机四驱,505Ps,115,N/A,765km
8803,奔腾T90 2025款 龙耀版 1.5T质享型,10.88万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
8803,奔腾T90 2025款 龙耀版 1.5T质享型黑骑士,10.98万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
8803,奔腾T90 2025款 龙耀版 1.5T欢享型,11.88万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
8803,奔腾T90 2025款 龙耀版 1.5T欢享型黑骑士,11.98万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
8803,奔腾T90 2025款 龙耀版 1.5T舒享型,12.88万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
8803,奔腾T90 2025款 龙耀版 1.5T舒享型黑骑士,12.98万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
8803,奔腾T90 2025款 龙耀版 2.0T尊享型,13.88万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
8803,奔腾T90 2025款 龙耀版 2.0T尊享型黑骑士,13.98万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
8808,风云A8 2024款 127 凌风版,11.99万,插电式混合动力,紧凑型车,前驱,204Ps,18.3,N/A,127km
8808,风云A8 2024款 127 逐风版,12.99万,插电式混合动力,紧凑型车,前驱,204Ps,18.3,N/A,127km
8808,风云A8 2024款 127 乘风版,13.99万,插电式混合动力,紧凑型车,前驱,204Ps,18.3,N/A,127km
8808,风云A8 2024款 127 驭风版,14.99万,插电式混合动力,紧凑型车,前驱,204Ps,18.3,N/A,127km
8808,风云A8 2024款 远航版 127 标准型,10.99万,插电式混合动力,紧凑型车,前驱,204Ps,18.3,N/A,127km
8808,风云A8 2024款 远航版 127 舒适型,11.99万,插电式混合动力,紧凑型车,前驱,204Ps,18.3,N/A,127km
8808,风云A8 2024款 远航版 127 豪华型,12.99万,插电式混合动力,紧凑型车,前驱,204Ps,18.3,N/A,127km
8830,银河L7 2025款 1.5L EM-i 115km 远航版,11.58万,插电式混合动力,紧凑型SUV,前驱,218Ps,18.4,N/A,115km
8830,银河L7 2025款 1.5L EM-i 115km 探索版,12.58万,插电式混合动力,紧凑型SUV,前驱,218Ps,18.4,N/A,115km
8830,银河L7 2025款 1.5L EM-i 115km 探索+版,13.58万,插电式混合动力,紧凑型SUV,前驱,218Ps,18.4,N/A,115km
8830,银河L7 2025款 1.5T DHT 115km 星舰版,14.88万,插电式混合动力,紧凑型SUV,前驱,146Ps,18.7,N/A,115km
8830,银河L7 2024款 1.5T DHT 55km PRO龙腾版,12.57万,插电式混合动力,紧凑型SUV,前驱,146Ps,9.11,N/A,55km
8830,银河L7 2024款 1.5T DHT 115km PLUS龙腾版,13.97万,插电式混合动力,紧凑型SUV,前驱,146Ps,18.7,N/A,115km
8830,银河L7 2024款 1.5T DHT 115km MAX龙腾版,14.97万,插电式混合动力,紧凑型SUV,前驱,146Ps,18.7,N/A,115km
8830,银河L7 2024款 1.5T DHT 115km 星舰龙腾版,15.97万,插电式混合动力,紧凑型SUV,前驱,146Ps,18.7,N/A,115km
8830,银河L7 2024款 1.5T DHT 115km 亚运幻影龙腾版,16.97万,插电式混合动力,紧凑型SUV,前驱,146Ps,18.7,N/A,115km
8834,阿维塔 12 2025款 Max增程版,26.99万,增程式,中大型车,后置后驱,314Ps,39.05,N/A,245km
8834,阿维塔 12 2025款 Ultra增程版,29.99万,增程式,中大型车,后置后驱,314Ps,39.05,N/A,245km
8834,阿维塔 12 2025款 Max后驱纯电版,28.99万,纯电动,中大型车,后置后驱,322Ps,94.53,N/A,755km
8834,阿维塔 12 2025款 Max四驱纯电版,30.99万,纯电动,中大型车,双电机四驱,547Ps,94.53,N/A,705km
8834,阿维塔 12 2025款 Ultra四驱纯电版,32.99万,纯电动,中大型车,双电机四驱,547Ps,94.53,N/A,705km
8834,阿维塔 12 2025款 Master四驱纯电版,36.99万,纯电动,中大型车,双电机四驱,547Ps,94.53,N/A,705km
8834,阿维塔 12 2025款 皇家剧院版,42.99万,纯电动,中大型车,双电机四驱,547Ps,94.53,N/A,705km
8835,红旗天工08 2025款 520 Max后驱版,23.98万,纯电动,中大型SUV,后置后驱,344Ps,75,N/A,520km
8835,红旗天工08 2025款 605 Max后驱版,24.98万,纯电动,中大型SUV,后置后驱,344Ps,85,N/A,605km
8835,红旗天工08 2025款 565 Ultra 四驱版,27.98万,纯电动,中大型SUV,双电机四驱,619Ps,85,N/A,565km
8835,红旗天工08 2025款 730 Max后驱版,30.98万,纯电动,中大型SUV,后置后驱,344Ps,111,N/A,730km
8835,红旗天工08 2025款 680 Ultra四驱版,33.98万,纯电动,中大型SUV,双电机四驱,619Ps,111,N/A,680km
8858,银河E8 2025款 575km 启航智驾版,14.98万,纯电动,中大型车,后置后驱,340Ps,62,N/A,575km
8858,银河E8 2025款 575km 探索智驾版,16.38万,纯电动,中大型车,后置后驱,340Ps,62,N/A,575km
8858,银河E8 2025款 700km 远航智驾版,17.88万,纯电动,中大型车,后置后驱,340Ps,76,N/A,700km
8858,银河E8 2025款 620km 四驱星舰激光雷达智驾版,19.88万,纯电动,中大型车,双电机四驱,646Ps,75,N/A,620km
8858,银河E8 2024款 550km 两驱龙腾版,16.58万,纯电动,中大型车,后置后驱,272Ps,62,N/A,550km
8858,银河E8 2024款 550km PRO,17.58万,纯电动,中大型车,后置后驱,272Ps,62,N/A,550km
8858,银河E8 2024款 550km MAX,18.58万,纯电动,中大型车,后置后驱,272Ps,62,N/A,550km
8858,银河E8 2024款 665km 星舰 远航版,19.88万,纯电动,中大型车,后置后驱,272Ps,76,N/A,665km
8858,银河E8 2024款 665km 星舰 智驾版,21.88万,纯电动,中大型车,后置后驱,272Ps,76,N/A,665km
8858,银河E8 2024款 620km 四驱龙腾版,21.58万,纯电动,中大型车,双电机四驱,646Ps,75.6,N/A,620km
8858,银河E8 2024款 620km 星舰 性能版,22.88万,纯电动,中大型车,双电机四驱,646Ps,75.6,N/A,620km
8859,银河L6 2025款 1.5 EM-i DHT 60KM 启航版,7.98万,插电式混合动力,紧凑型车,前驱,218Ps,8.5,N/A,60km
8859,银河L6 2025款 1.5 EM-i DHT 60KM 探索版,8.98万,插电式混合动力,紧凑型车,前驱,218Ps,8.5,N/A,60km
8859,银河L6 2025款 1.5 EM-i DHT 140KM 远航版,9.28万,插电式混合动力,紧凑型车,前驱,218Ps,19.09,N/A,140km
8859,银河L6 2025款 1.5 EM-i DHT 140KM 探索+版,9.98万,插电式混合动力,紧凑型车,前驱,218Ps,19.09,N/A,140km
8859,银河L6 2025款 1.5 EM-i DHT 140KM 星舰版,10.68万,插电式混合动力,紧凑型车,前驱,218Ps,19.09,N/A,140km
8859,银河L6 2024款 龙腾版 1.5T DHT 60km PLUS,9.98万,插电式混合动力,紧凑型车,前驱,146Ps,9.12,N/A,60km
8859,银河L6 2024款 龙腾版 1.5T DHT 125km PLUS,11.58万,插电式混合动力,紧凑型车,前驱,146Ps,18.74,N/A,125km
8859,银河L6 2024款 创想版 1.5T DHT 125km,12.98万,插电式混合动力,紧凑型车,前驱,146Ps,18.74,N/A,125km
8859,银河L6 2023款 1.5T DHT 125km 星舰,14.98万,插电式混合动力,紧凑型车,前驱,146Ps,18.74,N/A,125km
8884,豹5 2025款 天神智驾Max版,23.98万,插电式混合动力,中型SUV,N/A,660Ps,31.8,N/A,125km
8884,豹5 2025款 天神智驾Ultra版,25.98万,插电式混合动力,中型SUV,N/A,660Ps,31.8,N/A,125km
8884,豹5 2025款 激光乾崑智驾版,28.48万,插电式混合动力,中型SUV,N/A,660Ps,31.8,N/A,125km
8884,豹5 2025款 云辇激光乾崑智驾版,32.98万,插电式混合动力,中型SUV,N/A,660Ps,31.8,N/A,125km
8884,豹5 2024款 云辇豪华版,27.98万,插电式混合动力,中型SUV,N/A,660Ps,31.8,N/A,125km
8884,豹5 2023款 探索版,23.98万,插电式混合动力,中型SUV,N/A,660Ps,31.8,N/A,125km
8884,豹5 2023款 领航版,25.98万,插电式混合动力,中型SUV,N/A,660Ps,31.8,N/A,125km
8884,豹5 2023款 云辇旗舰版,30.28万,插电式混合动力,中型SUV,N/A,660Ps,31.8,N/A,125km
8895,小鹏G6 2025款 625长续航Max科技版,17.68万,纯电动,中型SUV,后置后驱,296Ps,68.5,N/A,625km
8895,小鹏G6 2025款 625长续航Max旗舰版,18.68万,纯电动,中型SUV,后置后驱,296Ps,68.5,N/A,625km
8895,小鹏G6 2025款 725超长续航Max旗舰版,19.88万,纯电动,中型SUV,后置后驱,296Ps,80.8,N/A,725km
8896,英仕派 PHEV 2023款 e:PHEV 智尊版,22.98万,插电式混合动力,中型车,前驱,184Ps,17.7,N/A,N/A
8896,英仕派 PHEV 2023款 e:PHEV 智耀版,25.88万,插电式混合动力,中型车,前驱,184Ps,17.7,N/A,N/A
8897,钇为3 2024款 挚爱版 330km Lite,6.99万,纯电动,小型车,前驱,82Ps,34.5,N/A,330km
8897,钇为3 2024款 挚爱版 330km Air,7.99万,纯电动,小型车,前驱,82Ps,34.5,N/A,330km
8897,钇为3 2024款 挚爱版 330km Air+,8.39万,纯电动,小型车,前驱,82Ps,34.5,N/A,330km
8897,钇为3 2024款 挚爱版 405km Lite,8.99万,纯电动,小型车,前驱,95Ps,41,N/A,405km
8897,钇为3 2024款 挚爱版 405km Air,9.99万,纯电动,小型车,前驱,95Ps,41,N/A,405km
8897,钇为3 2024款 挚爱版 505km 冠军版,9.99万,纯电动,小型车,前驱,136Ps,51.5,N/A,505km
8897,钇为3 2024款 挚爱版 505km Air,10.99万,纯电动,小型车,前驱,136Ps,51.5,N/A,505km
8897,钇为3 2024款 挚爱版 505km Pro+,12.79万,纯电动,小型车,前驱,136Ps,51.5,N/A,505km
8897,钇为3 2023款 405km Lite,8.99万,纯电动,小型车,前驱,95Ps,41,N/A,405km
8897,钇为3 2023款 505km 冠军版,9.99万,纯电动,小型车,前驱,136Ps,51.5,N/A,505km
8897,钇为3 2023款 405km Air,9.99万,纯电动,小型车,前驱,95Ps,41,N/A,405km
8897,钇为3 2023款 405km Pro,10.79万,纯电动,小型车,前驱,95Ps,41,N/A,405km
8897,钇为3 2023款 505km Air,10.99万,纯电动,小型车,前驱,136Ps,51.5,N/A,505km
8897,钇为3 2023款 505km Pro,11.79万,纯电动,小型车,前驱,136Ps,51.5,N/A,505km
8897,钇为3 2023款 505km Pro+,12.79万,纯电动,小型车,前驱,136Ps,51.5,N/A,505km
8898,腾势N8 DM 2023款 四驱超混旗舰七座版,31.98万,插电式混合动力,中大型SUV,N/A,490Ps,45.8,N/A,N/A
8898,腾势N8 DM 2023款 四驱超混旗舰六座版,32.68万,插电式混合动力,中大型SUV,N/A,490Ps,45.8,N/A,N/A
8930,曹操60 2024款 60,12.98万,纯电动,紧凑型车,前驱,163Ps,50.4,N/A,450km
8930,曹操60 2024款 60 Pro,13.98万,纯电动,紧凑型车,前驱,163Ps,50.4,N/A,450km
8930,曹操60 2024款 CC60出行版,16.98万,纯电动,紧凑型车,前驱,163Ps,50.4,N/A,450km
8934,赛图斯 2023款 1.5L IVT舒适版,11.99万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
8934,赛图斯 2023款 1.5L IVT豪华版,12.99万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
8934,赛图斯 2023款 1.5L IVT尊贵版,13.99万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
8934,赛图斯 2023款 1.4T DCT豪华版,14.19万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
8934,赛图斯 2023款 1.4T DCT尊贵版,15.19万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
8934,赛图斯 2023款 1.4T DCT尊贵奢享版,15.99万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
8942,宝马iX1 2024款 eDrive25L X设计套装,29.99万,纯电动,紧凑型SUV,前驱,204Ps,66.45,N/A,510km
8942,宝马iX1 2024款 eDrive25L M运动套装,29.99万,纯电动,紧凑型SUV,前驱,204Ps,66.45,N/A,510km
8942,宝马iX1 2023款 xDrive30L X设计套装,33.99万,纯电动,紧凑型SUV,双电机四驱,313Ps,66.45,N/A,450km
8942,宝马iX1 2023款 xDrive30L M运动套装,33.99万,纯电动,紧凑型SUV,双电机四驱,313Ps,66.45,N/A,450km
8943,捷途山海T2 2025款 1.5TD DHT 206km 四驱荒野版,23.49万,插电式混合动力,紧凑型SUV,N/A,462Ps,43.24,N/A,206km
8943,捷途山海T2 2024款 1.5TD DHT 129km 两驱原野版,17.99万,插电式混合动力,紧凑型SUV,前驱,224Ps,26.7,N/A,129km
8943,捷途山海T2 2024款 1.5TD DHT 129km 两驱林野版,18.99万,插电式混合动力,紧凑型SUV,前驱,224Ps,26.7,N/A,129km
8943,捷途山海T2 2024款 1.5TD DHT 129km 两驱星月女神版,19.39万,插电式混合动力,紧凑型SUV,前驱,224Ps,26.7,N/A,129km
8943,捷途山海T2 2024款 1.5TD DHT 208km 两驱山野版,20.99万,插电式混合动力,紧凑型SUV,前驱,224Ps,43.24,N/A,208km
8943,捷途山海T2 2024款 1.5TD DHT 206km 四驱山野版,22.49万,插电式混合动力,紧凑型SUV,N/A,462Ps,43.24,N/A,206km
8946,ID.7 VIZZION 2024款 AIR版,22.7777万,纯电动,中型车,后置后驱,204Ps,84.8,N/A,642km
8946,ID.7 VIZZION 2024款 首发版,23.0777万,纯电动,中型车,后置后驱,204Ps,84.8,N/A,642km
8946,ID.7 VIZZION 2024款 PRO版,23.7777万,纯电动,中型车,后置后驱,204Ps,84.8,N/A,642km
8946,ID.7 VIZZION 2024款 PRIME版,26.2777万,纯电动,中型车,双电机四驱,313Ps,84.8,N/A,570km
8947,红旗EH7 2025款 600 Pro荣耀版,22.98万,纯电动,中大型车,后置后驱,344Ps,75,N/A,600km
8947,红旗EH7 2025款 690 Pro荣耀版,23.98万,纯电动,中大型车,后置后驱,344Ps,85,N/A,690km
8947,红旗EH7 2025款 640 Pro+ 四驱版荣耀版,25.98万,纯电动,中大型车,双电机四驱,619Ps,85,N/A,640km
8947,红旗EH7 2025款 820 Pro荣耀版,26.98万,纯电动,中大型车,后置后驱,344Ps,111,N/A,820km
8947,红旗EH7 2025款 760 Pro+ 四驱版荣耀版,30.98万,纯电动,中大型车,双电机四驱,619Ps,111,N/A,760km
8947,红旗EH7 2024款 600 Pro,22.98万,纯电动,中大型车,后置后驱,344Ps,75,N/A,600km
8947,红旗EH7 2024款 690 Pro,23.98万,纯电动,中大型车,后置后驱,344Ps,85,N/A,690km
8947,红旗EH7 2024款 640 Pro+ 四驱版,25.98万,纯电动,中大型车,双电机四驱,619Ps,85,N/A,640km
8947,红旗EH7 2024款 820 Pro,26.98万,纯电动,中大型车,后置后驱,344Ps,111,N/A,820km
8947,红旗EH7 2024款 760 Pro+ 四驱版,30.98万,纯电动,中大型车,双电机四驱,619Ps,111,N/A,760km
8948,红旗HQ9 PHEV 2024款 四驱商务版,35.88万,插电式混合动力,中大型MPV,N/A,286Ps,20.1,N/A,N/A
8948,红旗HQ9 PHEV 2024款 四驱豪华版,43.88万,插电式混合动力,中大型MPV,N/A,286Ps,20.1,N/A,N/A
8948,红旗HQ9 PHEV 2024款 四驱旗舰版,53.88万,插电式混合动力,中大型MPV,N/A,286Ps,20.1,N/A,N/A
8956,奔腾小马 2025款 222km 伶俐马,4.09万,纯电动,微型车,后置后驱,41Ps,18.11,N/A,222km
8956,奔腾小马 2025款 222km 玲珑马,4.39万,纯电动,微型车,后置后驱,41Ps,18.11,N/A,222km
8956,奔腾小马 2025款 222km 灵韵马,5.09万,纯电动,微型车,后置后驱,41Ps,18.11,N/A,222km
8956,奔腾小马 2025款 222km 灵犀马,5.39万,纯电动,微型车,后置后驱,41Ps,18.11,N/A,222km
8956,奔腾小马 2024款 122km 可爱马,2.49万,纯电动,微型车,后置后驱,27Ps,9.4,N/A,122km
8956,奔腾小马 2024款 122km 萌趣马,2.69万,纯电动,微型车,后置后驱,27Ps,9.4,N/A,122km
8956,奔腾小马 2024款 170km 元气马,2.99万,纯电动,微型车,后置后驱,27Ps,13.9,N/A,170km
8956,奔腾小马 2024款 170km 活力马,3.19万,纯电动,微型车,后置后驱,27Ps,13.9,N/A,170km
8956,奔腾小马 2024款 222km 灵动马,3.69万,纯电动,微型车,后置后驱,41Ps,18.11,N/A,222km
8956,奔腾小马 2024款 222km 闪电马,3.99万,纯电动,微型车,后置后驱,41Ps,18.11,N/A,222km
8958,长安启源A07 2025款 蓝鲸增程 140 精英型,13.59万,增程式,中大型车,后置后驱,238Ps,18.4,N/A,140km
8958,长安启源A07 2025款 蓝鲸增程 230 智驾尊贵型,14.59万,增程式,中大型车,后置后驱,218Ps,28.4,N/A,230km
8958,长安启源A07 2025款 蓝鲸增程 230 智驾旗舰型,15.19万,增程式,中大型车,后置后驱,218Ps,28.4,N/A,230km
8958,长安启源A07 2025款 蓝鲸纯电 515 典藏型,11.99万,纯电动,中大型车,后置后驱,258Ps,58.1,N/A,515km
8958,长安启源A07 2025款 蓝鲸纯电 525 智驾豪华型,13.59万,纯电动,中大型车,后置后驱,258Ps,56.1,N/A,525km
8958,长安启源A07 2025款 蓝鲸纯电 525 智驾旗舰型,14.59万,纯电动,中大型车,后置后驱,258Ps,56.1,N/A,525km
8958,长安启源A07 2025款 蓝鲸纯电 625 智驾豪华型,14.29万,纯电动,中大型车,后置后驱,258Ps,68.8,N/A,625km
8958,长安启源A07 2025款 蓝鲸纯电 625 智驾旗舰型,15.39万,纯电动,中大型车,后置后驱,258Ps,68.8,N/A,625km
8958,长安启源A07 2025款 蓝鲸纯电 710 智驾旗舰型,15.99万,纯电动,中大型车,后置后驱,218Ps,79.97,N/A,710km
8958,长安启源A07 2025款 增程 真香版 230 豪华型,13.99万,增程式,中大型车,后置后驱,218Ps,28.4,N/A,230km
8959,坦克300 Hi4-T 2025款 2.0T 标准型,24.98万,插电式混合动力,紧凑型SUV,N/A,163Ps,37.1,N/A,N/A
8960,大家7 EV 2025款 草原长续航版,21.98万,纯电动,中型MPV,前驱,245Ps,77,N/A,527km
8960,大家7 EV 2025款 森林长续航版,23.98万,纯电动,中型MPV,前驱,245Ps,77,N/A,527km
8960,大家7 EV 2025款 森林加长续航版,25.98万,纯电动,中型MPV,前驱,245Ps,90,N/A,605km
8960,大家7 EV 2025款 高山加长续航版,29.98万,纯电动,中型MPV,前驱,245Ps,90,N/A,605km
8960,大家7 EV 2023款 草原换电版(不含电池),14.58万,纯电动,中型MPV,前驱,245Ps,N/A,N/A,N/A
8960,大家7 EV 2023款 森林换电版(不含电池),16.58万,纯电动,中型MPV,前驱,245Ps,N/A,N/A,N/A
8960,大家7 EV 2023款 高山换电版(不含电池),20.58万,纯电动,中型MPV,前驱,245Ps,N/A,N/A,N/A
8960,大家7 EV 2023款 草原长续航版,21.98万,纯电动,中型MPV,前驱,245Ps,77,N/A,527km
8960,大家7 EV 2023款 森林长续航版,23.98万,纯电动,中型MPV,前驱,245Ps,77,N/A,527km
8960,大家7 EV 2023款 森林加长续航版,25.98万,纯电动,中型MPV,前驱,245Ps,90,N/A,605km
8960,大家7 EV 2023款 高山加长续航版,29.98万,纯电动,中型MPV,前驱,245Ps,90,N/A,605km
8962,江淮A5 PLUS 2024款 1.5T CVT献礼版,5.98万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
8962,江淮A5 PLUS 2023款 1.5T 手动舒适版,6.58万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
8962,江淮A5 PLUS 2023款 1.5T CVT舒适版,7.58万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
8962,江淮A5 PLUS 2023款 1.5T CVT豪华版,8.18万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
8962,江淮A5 PLUS 2023款 1.5T CVT尊贵版,8.58万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
8962,江淮A5 PLUS 2023款 1.5T CVT尊贵版PLUS,9.88万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
